CODE,ADDRESS,featuredLevel,publishDate,price,numBedrooms,numBathrooms,propertyType,propertySize,category,AMV_price,sellerId,seller_name,seller_branch,sellerType,m_totalImages,m_hasVideo,m_hasVirtualTour,m_hasBrochure,ber_rating,longitude,latitude,LONGITUDE,LATITUDE
3682866,"22 The Hazels, Oakleigh Wood, Knockaderry, Ennis, Co. Clare, V95 Y1R0, Ireland",featured,2022-01-26,380000,5,3,Detached,169.0,Buy,0,1982.0,Jonathan Quinn,Sherry FitzGerald Quinn Bros,BRANDED_AGENT,39.0,True,False,False,C2,-7.801423,53.748247,-8.969991300000002,52.85784409999999
3679746,"72 Castle Meadows, Skehard Rd, Mahon, Cork, T12 HK4N, Ireland",featured,2022-01-19,440000,4,2,Semi-D,152.0,Buy,0,84.0,Flynn & Associates Swords,Flynn & Associates Ltd (Swords),BRANDED_AGENT,23.0,False,False,False,XXX,-6.2334589,53.4460063,-8.399213699999999,51.891743
3606778,"Golden Point, Garranekinnefeake, Midleton, Co. Cork, Ireland",featured,2022-01-19,675000,4,3,Detached,261.0,Buy,0,10912.0,Kelly Walsh,Cairn Homes,BRANDED_AGENT,2.0,False,False,False,A2,-6.084506826874161,53.12737070936103,-8.2082575,51.85919029999999
3672178,"11 Emerson Ave, Salthill, Co. Galway, H91 T2XD, Ireland",featured,2022-01-19,650000,5,2,Semi-D,155.0,Buy,0,10912.0,"Donnybrook Gardens, Donnybrook, Dublin 4",Cairn Homes,BRANDED_AGENT,9.0,False,True,True,A3,-6.227785906271578,53.31168479854682,-9.0757652,53.26313690000001
3678744,"2 Beverton Avenue, Ballisk Common, Donabate, Co. Dublin, K36 D956, Ireland",featured,2022-01-19,545000,4,3,Detached,130.0,Buy,0,10912.0,"Donnybrook Gardens, Donnybrook, Dublin 4",Cairn Homes,BRANDED_AGENT,8.0,False,True,True,A3,-6.227785906271578,53.31168479854682,-6.1518204,53.4894325
3558413,"5 Woodview Park, Castleknock, Dublin 15, D15 YA7X, Ireland",featured,2022-01-19,495000,3,1,Semi-D,,Buy,0,10912.0,"Graydon, Newcastle, Co. Dublin",Cairn Homes,BRANDED_AGENT,5.0,False,True,True,A2,-6.496535629858317,53.29928158820707,-6.359031099999999,53.3799977
3681149,"25 Castleview Park, Broadmeadow, Swords, Co. Dublin, K67 K264, Ireland",featured,2022-01-30,425000,4,3,Detached,,Buy,0,10912.0,"Graydon, Newcastle, Co. Dublin",Cairn Homes,BRANDED_AGENT,8.0,False,True,True,A2,-6.496535629858317,53.29928158820707,-6.2374592,53.4734568
3673103,"5 Golf View, Arm, Castlerea, Co. Roscommon, F45 HX53, Ireland",featured,2022-01-29,90000,5,2,Semi-D,116.0,Buy,0,10189.0,Dan Howard MIPAV TRV PSR 006328,Dan Howard & Co. Ltd,BRANDED_AGENT,10.0,False,False,True,E1,-8.463226,51.890127,-8.5030592,53.7705101
3669699,"8 Blair's Hill, Sunday's Well, Cork, T23 A0D8, Ireland",featured,2022-01-25,340000,9,1,Terrace,,Buy,0,887.0,Rodney Elliott M.I.P.A.V/ TRV,BROE Auctioneers,BRANDED_AGENT,12.0,False,False,False,SI_666,-6.313295,53.326534,-8.4903215,51.9005635
3681119,"Bracken Cres, Limerick, Ireland",featured,2022-01-18,295000,4,1,Semi-D,122.0,Buy,0,2549.0,Jason Pyne,Sherry FitzGerald McMahon,BRANDED_AGENT,25.0,False,False,False,D1,-8.971786,52.849019,-8.6600931,52.6642736
3667829,"Ross Rd, Killarney, Co. Kerry, Ireland",featured,2022-01-30,750000,5,6,Detached,232.0,Buy,0,7499.0,John Brophy Assoc. SCSI RICS,"Brophy Estates, Auctioneers and Estate Agents",BRANDED_AGENT,36.0,False,False,False,C1,-6.178084,53.445388,-9.5147358,52.0523935
3680501,"15 Riverwalk, Collooney, Co. Sligo, F91 A7P6, Ireland",featured,2022-01-25,195000,4,3,Semi-D,109.0,Buy,0,10637.0,Fergus Hennessy,Hennessy Properties,UNBRANDED_AGENT,4.0,False,False,False,A2,-8.230189727673917,51.822110570229455,-8.4955816,54.18133779999999
3514447,"9, 72 Blessington St, Dublin 7, D07 Y640, Ireland",featured,2022-01-28,295000,2,2,Apartment,48.0,Buy,0,10637.0,Fergus Hennessy,Hennessy Properties,UNBRANDED_AGENT,6.0,False,False,False,A2,-8.230189727673917,51.822110570229455,-6.2663557,53.356187
3680784,"1 Island View, Robswalls, Malahide, Co. Dublin, K36 AV61, Ireland",featured,2022-01-25,800000,4,1,Detached,121.0,Buy,0,10637.0,Fergus Hennessy,Hennessy Properties,UNBRANDED_AGENT,6.0,False,False,False,A2,-8.230189727673917,51.822110570229455,-6.1400387,53.4487707
3679820,"114 Bandon Rd, The Lough, Cork, T12 RCX3, Ireland",featured,2022-01-30,175000,1,1,Terrace,56.0,Buy,0,10637.0,Fergus Hennessy,Hennessy Properties,UNBRANDED_AGENT,6.0,False,False,False,A2,-8.230189727673917,51.822110570229455,-8.485749499999999,51.8916225
3613838,"52 Foxrock Manor, Galloping Green South, Dublin 18, D18 Y6F3, Ireland",featured,2022-01-30,1100000,4,3,Detached,155.0,Buy,0,10637.0,Fergus Hennessy,Hennessy Properties,UNBRANDED_AGENT,8.0,False,False,False,A2,-8.230189727673917,51.822110570229455,-6.1866732,53.2749157
3678885,"Loyola, Colbert Ave, Janesboro, Limerick, Ireland",featured,2022-01-18,190000,3,2,Semi-D,116.0,Buy,0,10637.0,Fergus Hennessy,Hennessy Properties,UNBRANDED_AGENT,7.0,False,False,False,A2,-8.230189727673917,51.822110570229455,-8.6226212,52.6496941
3499926,"2 Knockthomas Dr, Knockthomas, Castlebar, Co. Mayo, F23 TR63, Ireland",featured,2022-01-28,229000,4,3,Semi-D,,Buy,0,9088.0,Raymond Potterton,Glenveagh Homes,UNBRANDED_AGENT,2.0,False,False,False,A3,-6.671450642533415,53.65757898095529,-9.2943067,53.86098149999999
3678322,"Raheen, Carragh, Granard, Co. Longford, Ireland",featured,2022-01-17,195000,5,5,Detached,232.0,Buy,0,9088.0,Raymond Potterton,Glenveagh Homes,UNBRANDED_AGENT,9.0,True,True,False,A3,-6.671450642533415,53.65757898095529,-7.4848342,53.7801053
3553589,"104 Drumcondra Rd Lower, Botanic, Dublin, D09 XN75, Ireland",featured,2022-01-17,1100000,8,7,Terrace,285.0,Buy,0,9088.0,Raymond Potterton,Glenveagh Homes,UNBRANDED_AGENT,1.0,False,False,True,A3,-6.258846636774024,53.63381719441863,-6.2564606,53.365915
1385673,"Somerfield Lodge, Riverside, Greenane, Rathdrum, Co. Wicklow, Ireland",featured,2022-01-25,292500,2,2,Detached,,Buy,0,9088.0,Raymond Potterton,Glenveagh Homes,UNBRANDED_AGENT,1.0,False,False,True,A3,-6.258846636774024,53.63381719441863,-6.2989766,52.9292969
3652177,"Togher Beg, Roundwood, Co. Wicklow, Ireland",featured,2022-01-25,450000,4,3,Detached,204.0,Buy,0,9088.0,Raymond Potterton,Glenveagh Homes,UNBRANDED_AGENT,1.0,False,False,True,A3,-6.258846636774024,53.63381719441863,-6.2241877,53.0657875
3677330,"Kilkenny, Ireland",featured,2022-01-30,775000,4,3,Detached,376.0,Buy,0,9088.0,Raymond Potterton,Glenveagh Homes,UNBRANDED_AGENT,3.0,False,True,True,A3,-6.258846636774024,53.63381719441863,-7.2447879,52.6541454
3529200,"Dungarvan, Co. Waterford, Ireland",featured,2022-01-24,650000,13,13,Detached,557.0,Buy,1,9088.0,Damien Dillon - The Hawthorns - DMPC,Glenveagh Homes,UNBRANDED_AGENT,25.0,False,True,True,A3,-7.500182456737463,53.29158554363275,-7.620362699999999,52.0936763
3194430,"4 The Park, The Dr, Park, Kilcock, Co. Kildare, Ireland",featured,2022-01-30,410000,3,3,Semi-D,,New Homes,0,9088.0,Damien Dillon - The Hawthorns - DMPC,Glenveagh Homes,UNBRANDED_AGENT,1.0,False,False,True,A3,-7.500182456737463,53.29158554363275,-6.664141799999999,53.3928895
3669324,"Aghadrestan, Kilruane, Co. Roscommon, Ireland",featured,2022-01-29,159950,3,1,Detached,107.0,Buy,0,9088.0,Damien Dillon - The Hawthorns - DMPC,Glenveagh Homes,UNBRANDED_AGENT,1.0,False,False,True,A3,-7.500182456737463,53.29158554363275,-8.585276499999999,53.8545446
3674539,"Clonbalt House, Cloonbalt, Co. Longford, Ireland",featured,2022-01-30,275000,5,2,Bungalow,166.0,Buy,0,9088.0,Ciara Brassington,Glenveagh Homes,UNBRANDED_AGENT,4.0,False,False,True,A3,-6.665098,53.394309,-7.799374599999999,53.74778300000001
3677255,"21 Boroimhe Poplars, Fosterstown North, Swords, Co. Dublin, K67 W244, Ireland",featured,2022-01-30,505000,4,3,Semi-D,,Buy,0,9088.0,Ciara Brassington,Glenveagh Homes,UNBRANDED_AGENT,4.0,False,False,True,A3,-6.665098,53.394309,-6.2334589,53.44600630000001
3534752,"Priory Rd, Farrankelly, Co. Wicklow, Ireland",featured,2021-12-17,725000,3,3,Detached,125.0,New Homes,0,2867.0,Ruth Willoughby,Sherry FitzGerald O'Leary Kinsella,BRANDED_AGENT,38.0,False,False,False,D2,-6.562428,52.500951,-6.083467,53.1263687
2515107,"Donnybrook Gardens, Dublin, Ireland",featured,2021-12-17,825000,2,2,Apartment,133.0,New Homes,0,2640.0,Thomas Fitzpatrick,Sherry FitzGerald Lucan,BRANDED_AGENT,13.0,False,False,False,D2,-6.435613,53.355952,-6.2281072,53.3119599
2515108,"Donnybrook Gardens, Dublin, Ireland",featured,2021-12-17,990000,2,2,Apartment,126.0,New Homes,0,3091.0,Ron Cregan,Colliers,BRANDED_AGENT,1.0,False,False,False,C2,-6.224562,53.340707,-6.2281072,53.3119599
3526065,"Graydon Glen, Cornerpark, Newcastle, Co. Dublin, Ireland",featured,2022-01-24,310000,2,2,Apartment,370.0,New Homes,0,9982.0,Philip Guckian,"Sherry FitzGerald Country Homes, Farms & Estates",BRANDED_AGENT,17.0,True,False,False,D1,-7.935038,53.424943,-6.497703400000001,53.298742
3526064,"Graydon Glen, Cornerpark, Newcastle, Co. Dublin, Ireland",featured,2022-01-24,350000,3,3,Duplex,78.0,New Homes,0,3327.0,Thomas Maleady MIPAV,"Location, Location",BRANDED_AGENT,15.0,False,False,False,D2,-8.993666,52.845829,-6.497703400000001,53.298742
3465072,"3 Railway Pl, Turners Cross, Cork, Ireland",featured,2022-01-27,190000,2,1,Townhouse,56.0,Buy,0,7915.0,Fran Grincell Properties,Fran Grincell Properties,BRANDED_AGENT,51.0,False,False,False,D1,-7.280706,52.691285,-8.4630489,51.8903276
3658516,"331 Crumlin Rd, Crumlin, Dublin, D12 CA44, Ireland",featured,2022-01-14,385000,3,1,Semi-D,114.0,Buy,0,5105.0,Dolores Somers,DNG Somers Properties,BRANDED_AGENT,23.0,False,False,False,A3,-6.174928,52.785153,-6.3132841,53.3265312
3655766,"18 Tulla Rd, Castle Lawn, Cappahard, Ennis, Co. Clare, V95 K7RX, Ireland",featured,2022-01-30,275000,5,2,Detached,132.0,Buy,0,10888.0,Victoria Bentley,Sherry FitzGerald Clonee,BRANDED_AGENT,12.0,False,False,False,C3,-6.428725,53.40445,-8.971755,52.8490574
3675467,"15 Abington, Mabestown, Malahide, Co. Dublin, K36 DW93, Ireland",featured,2022-01-28,1675000,4,3,Detached,250.0,Buy,0,1442.0,Der O'Riordan,Barry Auctioneers,BRANDED_AGENT,10.0,False,False,False,D2,-8.432602,51.889041,-6.178056199999999,53.4454098
3617109,"Glebe Manor, Co. Cork, Ireland",featured,2022-01-30,289000,3,2,Semi-D,80.0,New Homes,0,2870.0,Jack Quinn,QUINN PROPERTY,BRANDED_AGENT,10.0,False,False,False,G,-6.291864,52.675808,-8.2317253,51.8220202
3617113,"Glebe Manor, Co. Cork, Ireland",featured,2022-01-30,309000,3,3,Semi-D,152.0,New Homes,0,2870.0,Harold Young,QUINN PROPERTY,BRANDED_AGENT,25.0,False,False,False,D2,-6.226156,52.855627,-8.2317253,51.8220202
3617107,"Glebe Manor, Co. Cork, Ireland",featured,2022-01-30,339000,4,3,Semi-D,63.0,New Homes,0,2635.0,Eoghan Keenan,Sherry FitzGerald Malahide,BRANDED_AGENT,11.0,True,False,False,B3,-6.151186,53.418992,-8.2317253,51.8220202
3617110,"Glebe Manor, Co. Cork, Ireland",featured,2022-01-30,355000,3,3,Detached,82.0,New Homes,0,2655.0,Jason Kavanagh,Sherry FitzGerald Drumcondra,BRANDED_AGENT,9.0,False,False,False,E2,-6.247222,53.360181,-8.2317253,51.8220202
3617112,"Glebe Manor, Co. Cork, Ireland",featured,2022-01-30,390000,4,3,Detached,80.0,New Homes,0,11.0,Lyndsay Byrne,KELLY BRADSHAW DALTON,BRANDED_AGENT,20.0,False,False,False,F,-6.25713,53.3736,-8.2317253,51.8220202
3617111,"Glebe Manor, Co. Cork, Ireland",featured,2022-01-30,435000,5,4,Detached,68.0,New Homes,0,10965.0,Andrew Crowley,Sherry Fitzgerald Crowley,BRANDED_AGENT,11.0,False,False,False,E1,-9.545595,53.799005,-8.2317253,51.8220202
3474614,"8 The Ct, Boyne Road, Navan, Co. Meath, C15 FW7D, Ireland",featured,2022-01-12,310000,3,3,Terrace,67.0,New Homes,0,2706.0,Padraig Broe,Sherry FitzGerald O'Reilly,BRANDED_AGENT,23.0,True,False,False,E1,-6.648478,53.214318,-6.670218299999999,53.6576539
2553453,"8 The Ct, Boyne Road, Navan, Co. Meath, C15 FW7D, Ireland",featured,2022-01-12,315000,3,3,End of Terrace,106.0,New Homes,0,1250.0,Oliver Farrell,Foley Auctioneers,BRANDED_AGENT,15.0,False,False,False,C2,-6.717467,53.748634,-6.670218299999999,53.6576539
2619431,"Gormanston Rd, Gormanston, Stamullen, Co. Meath, K32 XY14, Ireland",featured,2022-01-12,330000,3,3,Terrace,124.0,New Homes,0,3708.0,Timothy Sullivan,Timothy Sullivan & Associates,BRANDED_AGENT,17.0,False,False,False,C1,-8.432235,51.893579,-6.2590154,53.6336405
2619381,"Gormanston Rd, Gormanston, Stamullen, Co. Meath, K32 XY14, Ireland",featured,2022-01-12,355000,3,3,Semi-D,,New Homes,0,2692.0,Paul Stephenson,Sherry FitzGerald Stephenson Crean Property Management & Sales Advisors,BRANDED_AGENT,24.0,False,False,False,B2,-9.696369,52.288744,-6.2590154,53.6336405
2619432,"Gormanston Rd, Gormanston, Stamullen, Co. Meath, K32 XY14, Ireland",featured,2022-01-12,365000,3,3,Semi-D,238.0,New Homes,0,2853.0,John Radford,Sherry FitzGerald Radford - New Ross,BRANDED_AGENT,32.0,False,False,False,B3,-6.718143,52.333723,-6.2590154,53.6336405
1431570,"Gormanston Rd, Gormanston, Stamullen, Co. Meath, K32 XY14, Ireland",featured,2022-01-12,405000,4,3,End of Terrace,104.0,New Homes,0,2853.0,John Radford,Sherry FitzGerald Radford - New Ross,BRANDED_AGENT,17.0,False,False,False,C3,-6.925249,52.13442,-6.2590154,53.6336405
2603471,"Arden Rd, Puttaghan, Tullamore, Co. Offaly, Ireland",featured,2022-01-26,280000,3,3,Terrace,110.0,New Homes,0,4705.0,DNG John O' Brien Office,DNG John O’Brien,UNBRANDED_AGENT,16.0,False,False,False,D2,-6.744128,54.119204,-7.500403599999999,53.2918302
3683508,"Arden Rd, Puttaghan, Tullamore, Co. Offaly, Ireland",featured,2022-01-26,285000,3,2,Semi-D,136.0,New Homes,0,2794.0,Nuala Feeney,Sherry FitzGerald Feeney West,BRANDED_AGENT,19.0,False,False,False,C3,-9.156896,54.055217,-7.500403599999999,53.2918302
3683507,"Arden Rd, Puttaghan, Tullamore, Co. Offaly, Ireland",featured,2022-01-26,335000,4,3,Semi-D,,New Homes,0,887.0,Kevin Cleary M.I.P.A.V.,BROE Auctioneers,BRANDED_AGENT,13.0,False,False,False,C2,-6.400855,53.345554,-7.500403599999999,53.2918302
3683506,"Arden Rd, Puttaghan, Tullamore, Co. Offaly, Ireland",featured,2022-01-26,345000,4,3,Detached,41.0,New Homes,0,12250.0,Elizabeth Ryan,Sherry FitzGerald Phibsborough,BRANDED_AGENT,10.0,True,False,False,E2,-6.295576,53.351311,-7.500403599999999,53.2918302
2894109,"4 The Park, The Dr, Park, Kilcock, Co. Kildare, Ireland",featured,2022-01-27,410000,3,3,Semi-D,,New Homes,0,2072.0,Stephen Clarke,Clarke Auctioneers Ltd.,BRANDED_AGENT,12.0,False,False,False,A3,-6.050594903345285,52.97198065235628,-6.664141799999999,53.3928895
2592274,"4 The Park, The Dr, Park, Kilcock, Co. Kildare, Ireland",featured,2022-01-27,415000,3,3,Semi-D,98.0,New Homes,0,1313.0,Jane  Morton,Morton & Flanagan Ltd.,BRANDED_AGENT,17.0,True,False,False,C1,-6.197141,53.612843,-6.664141799999999,53.3928895
2894106,"4 The Park, The Dr, Park, Kilcock, Co. Kildare, Ireland",featured,2022-01-27,415000,3,3,Semi-D,117.0,New Homes,0,1313.0,Jane  Morton,Morton & Flanagan Ltd.,BRANDED_AGENT,18.0,True,False,False,A3,-6.251641,53.449862,-6.664141799999999,53.3928895
2894110,"4 The Park, The Dr, Park, Kilcock, Co. Kildare, Ireland",featured,2022-01-27,415000,3,3,Semi-D,99.0,New Homes,0,3162.0,Adrian Hassett,Adrian Hassett Auctioneers Ltd.,UNBRANDED_AGENT,5.0,False,False,False,A3,-9.853672,52.096493,-6.664141799999999,53.3928895
2915861,"4 The Park, The Dr, Park, Kilcock, Co. Kildare, Ireland",featured,2022-01-27,525000,5,4,Detached,195.0,New Homes,0,3162.0,Adrian Hassett,Adrian Hassett Auctioneers Ltd.,UNBRANDED_AGENT,38.0,False,False,False,C1,-9.87415,52.097305,-6.664141799999999,53.3928895
3581937,"Castleland Park, Castleland, Balbriggan, Co. Dublin, Ireland",featured,2022-01-27,357500,3,3,Semi-D,200.0,New Homes,0,7499.0,John Brophy Assoc. SCSI RICS,"Brophy Estates, Auctioneers and Estate Agents",BRANDED_AGENT,24.0,True,False,False,D2,-6.138543,53.447733,-6.1794594,53.5981015
3454329,"Ballynoe, Co. Limerick, Ireland",featured,2022-01-25,150000,3,1,Semi-D,85.0,Buy,0,3658.0,Nigel Kennedy MIPAV,MoveHome Estate & Letting Agent,BRANDED_AGENT,26.0,False,False,False,E2,-6.249688,53.386771,-8.6686342,52.4192001
3675488,"Coosheen, Co. Cork, Ireland",featured,2022-01-14,225000,3,1,Detached,94.0,Buy,0,1956.0,Helen Lardner,Gordon Hughes Estate Agents - Ratoath,BRANDED_AGENT,17.0,True,False,False,C2,-6.232078,53.472506,-9.524816399999999,51.5245007
3674097,"2 Coill Darrach, Kilquane, Barraduff, Co. Kerry, V93 P798, Ireland",featured,2022-01-19,220000,3,2,Terrace,172.0,Buy,0,1956.0,Helen Lardner,Gordon Hughes Estate Agents - Ratoath,BRANDED_AGENT,22.0,True,False,False,C1,-6.446183,53.505635,-9.3367756,52.0590953
3675279,"Apartment 47, Adamstown Way, Adamstown, Lucan, Co. Dublin, Ireland",featured,2022-01-28,265000,1,1,Apartment,43.0,Buy,0,1194.0,Ed Donohoe,Donohoe Town and Country LTD,BRANDED_AGENT,31.0,False,True,False,C1,-7.256431,52.658123,-6.4632551,53.3386066
3442769,"Mountainview Cottages, Luttrellstown Rd, Porterstown, Dublin 15, Ireland",featured,2022-01-30,495000,2,1,Bungalow,81.0,Buy,0,195.0,June McConnell  PSRA: 003032 - 004645,June McConnell Lettings,BRANDED_AGENT,7.0,False,False,False,C2,-6.311558,53.377162,-6.3985131,53.3699597
3577527,"Liscahill, Haddon Rd, Clontarf, Dublin 3, D03 X019, Ireland",featured,2022-01-06,995000,7,2,Semi-D,290.0,Buy,0,3708.0,Timothy Sullivan,Timothy Sullivan & Associates,BRANDED_AGENT,14.0,False,False,False,D2,-8.458712,51.883606,-6.2109245,53.3618374
3666986,"2 Ballintyre Meadows, Ballinteer, Dublin, Ireland",featured,2022-01-06,365000,2,2,Apartment,72.0,Buy,0,3658.0,Nigel Kennedy MIPAV,MoveHome Estate & Letting Agent,BRANDED_AGENT,22.0,False,False,False,G,-6.234928,53.356553,-6.2539114,53.2726552
3459970,"8 Tullyglass Hill, Tullyglass, Shannon, Co. Clare, V14 TC97, Ireland",featured,2022-01-28,400000,5,3,Detached,231.0,Buy,0,278.0,Richard McDonnell,McDonnell Properties,UNBRANDED_AGENT,5.0,False,False,False,A3,-6.0597273527491495,53.10139926694944,-8.888248299999999,52.7072114
3486728,"Hill View House, Spring Valley, Killagoley, Enniscorthy, Co. Wexford, Ireland",featured,2022-01-30,275000,4,1,Detached,125.0,Buy,0,278.0,Richard McDonnell,McDonnell Properties,UNBRANDED_AGENT,0.0,False,False,False,A3,-6.0597273527491495,53.10139926694944,-6.560911399999999,52.5002727
3549318,"Rathanny, Co. Waterford, Ireland",featured,2022-01-24,325000,4,2,Detached,230.0,Buy,0,278.0,Richard McDonnell,McDonnell Properties,UNBRANDED_AGENT,3.0,False,False,False,A3,-6.0597273527491495,53.10139926694944,-7.3403372,52.1933738
3562175,"188 Beech Park, Esker North, Lucan, Co. Dublin, K78 T1D1, Ireland",featured,2022-01-30,545000,4,2,Semi-D,133.0,Buy,0,84.0,Flynn & Associates Swords,Flynn & Associates Ltd (Swords),BRANDED_AGENT,16.0,False,False,False,XXX,-6.2297187,53.4450393,-6.4356076,53.35595199999999
3658633,"30 Irishtown Rd, Dublin 4, D04 A5X5, Ireland",featured,2022-01-28,675000,4,2,Terrace,126.0,Buy,0,5276.0,Caroline Kirrane,APP Kirrane Auctioneering,BRANDED_AGENT,9.0,False,False,False,E1,-8.783178,53.683317,-6.2245434,53.3407061
3602405,"34 Hollystown Park, Hollystown, Dublin, D15 C9Y2, Ireland",featured,2022-01-26,500000,4,3,Detached,195.0,Buy,0,12160.0,Tommy Carmody,Tommy Carmody's Property House,BRANDED_AGENT,22.0,True,False,False,C3,-9.688411,52.283223,-6.3852436,53.4341164
3450778,"Deelish, Co. Limerick, Ireland",featured,2022-01-30,449000,4,4,Detached,58.0,Buy,0,175.0,David Lorigan MSCSI MRICS,Lorigan Auctioneers,UNBRANDED_AGENT,9.0,False,False,False,D2,-6.275694,53.337575,-9.0595687,52.57620840000001
3665270,"Garden Vale, Athlone, Co. Westmeath, Ireland",featured,2022-01-30,825000,4,5,Detached,370.0,Buy,0,2887.0,Arklow,Sherry FitzGerald Catherine O'Reilly,BRANDED_AGENT,18.0,False,False,False,E2,-6.31485,52.855521,-7.9347916,53.4242304
3665436,"18 Considine Rd, Cloughleigh, Ennis, Co. Clare, V95 Y5RR, Ireland",featured,2022-01-05,130000,3,1,Townhouse,78.0,Buy,0,6131.0,Philip Kelly,DNG Kelly Duncan,BRANDED_AGENT,22.0,False,False,False,B3,-7.495391,53.273027,-8.993405599999999,52.8456519
3637748,"Seafield, Ballyard, Tralee, Co. Kerry, Ireland",featured,2022-01-28,745000,4,3,Detached,60.0,Buy,0,9923.0,Gregory Donnelly,Sherry FitzGerald Rathmines,BRANDED_AGENT,10.0,True,False,False,D2,-6.26979,53.341804,-9.7135871,52.2594459
1497932,"Main St, Co. Cork, Ireland",featured,2022-01-30,225000,4,2,Terrace,117.0,Buy,0,6131.0,Philip Kelly,DNG Kelly Duncan,BRANDED_AGENT,22.0,False,False,False,C1,-7.50372,53.286411,-8.6828991,52.3546146
3660774,"122 Drumnigh Wood, Drumnigh, Portmarnock, Co. Dublin, D13 WR50, Ireland",featured,2022-01-04,795000,4,3,Detached,223.0,Buy,0,3131.0,Charlie Robinson Auctioneers Letterkenny,Charlie Robinson Auctioneers,BRANDED_AGENT,13.0,True,False,False,C1,-7.738553,54.934539,-6.1532857,53.4167836
2511790,"Dundoogan, Dundalk, Co. Louth, Ireland",featured,2022-01-27,229950,2,2,Terrace,88.0,New Homes,0,4326.0,Donal Boyd,Donal Boyd Auctioneers,UNBRANDED_AGENT,25.0,False,False,False,SI_666,-7.914302,53.103365,-6.392246900000001,53.95881439999999
3488438,"Rahyconor, Rayconor, Co. Galway, Ireland",featured,2022-01-04,795000,4,4,Detached,186.0,Buy,0,2091.0,Michael Hinchion,Sherry FitzGerald Hinchion,BRANDED_AGENT,14.0,False,False,False,D1,-8.967738,51.906582,-8.36401,53.1785
3660220,"30 Mount Argus Cres, Harold's Cross, Dublin 6W, Co. Dublin, D6W YX67, Ireland",featured,2022-01-04,395000,2,1,End of Terrace,58.0,Buy,0,582.0,Chris White,Sherry Fitzgerald Cumisky Kelly,BRANDED_AGENT,20.0,True,False,False,C3,-6.199654,53.616041,-6.2900965,53.3219935
3620516,"4 Glenomena Park, Trimblestown, Blackrock, Co. Dublin, A94 AT86, Ireland",featured,2022-01-28,795000,4,3,Semi-D,137.0,Buy,0,2775.0,Sinead Kellehan,Sherry FitzGerald Carroll,BRANDED_AGENT,15.0,False,False,False,XXX,-6.41449,53.995467,-6.2125423,53.3091728
3568954,"Lodge, 12, 6 Richmond Ave S, Rathmines, Dublin, Ireland",featured,2022-01-28,1400000,3,3,Semi-D,170.0,Buy,0,2760.0,Lisa Kearney BA (Hons) MIPAV REV MMCEPI,Rooney Auctioneers -Limerick,BRANDED_AGENT,27.0,False,False,False,D2,-8.532825,52.665842,-6.2552974,53.313962
